exchange	symbol	date	stream	feature	delta_ms	h_ms	pressure_threshold	event_count	mean_abs_pressure	mean_signed_fwd_return_bps	t_stat	label
okx	ltcusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.200000	63109	0.982312631756659	0.067193675674702	12.732001519426381	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.050000	47498	0.992578407513823	0.102422753356150	18.092644768479293	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.100000	47468	0.993159171556151	0.102562772866689	18.119458227516287	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.200000	47437	0.993709738329086	0.102852722933437	18.174959027340503	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.050000	47498	0.992578407513823	0.104923636657339	16.857674491104330	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.100000	47468	0.993159171556151	0.105437913153462	16.945891057387854	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.200000	47437	0.993709738329086	0.105805648274377	17.002809593251694	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.050000	47498	0.992578407513823	0.098630918917657	14.780981229726081	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.100000	47468	0.993159171556151	0.099140707593219	14.860853045641139	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.200000	47437	0.993709738329086	0.099503816514826	14.916093512882306	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.050000	47433	0.987079705642000	0.108612065393934	19.177473055744048	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.100000	47401	0.987696453301277	0.108686271110390	19.186878363056778	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.200000	47328	0.988992948924176	0.108551487590495	19.159205287038901	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.050000	47433	0.987079705642000	0.109884369616295	17.639424584034479	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.100000	47401	0.987696453301277	0.109996518885259	17.652257231692207	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.200000	47328	0.988992948924176	0.109977360061016	17.637505790192183	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.050000	47433	0.987079705642000	0.103649816265891	15.518478191510306	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.100000	47401	0.987696453301277	0.103906436709708	15.555553274720957	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.200000	47328	0.988992948924176	0.104029039396439	15.570783214940041	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.050000	47331	0.980644972757774	0.110962398612810	19.572349415439664	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.100000	47284	0.981545121627799	0.110922537856393	19.557720935332185	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.200000	47183	0.983324156805231	0.111609997784294	19.668688918365351	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.050000	47331	0.980644972757774	0.111671167828593	17.903434245299731	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.100000	47284	0.981545121627799	0.111594071957038	17.882520044908397	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.200000	47183	0.983324156805231	0.112697873346009	18.045095392526957	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.050000	47331	0.980644972757774	0.106066351281274	15.866438333892292	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.100000	47284	0.981545121627799	0.106133228413943	15.872886656893778	NO_EDGE
okx	ltcusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.200000	47183	0.983324156805231	0.107187439452448	16.021291422324371	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.050000	48561	0.989272645276371	0.081887091679271	13.682743048259596	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.100000	48502	0.990386788330203	0.081720790350029	13.687035341152129	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.200000	48429	0.991651525149120	0.081543633406636	13.656298081080113	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.050000	48561	0.989272645276371	0.112510874365260	15.971211105817936	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.100000	48502	0.990386788330203	0.112533641571264	16.013772228042662	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.200000	48429	0.991651525149120	0.111835607730068	15.959899994126655	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.050000	48561	0.989272645276371	0.124586082712941	14.232746147899375	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.100000	48502	0.990386788330203	0.124810795090848	14.287232048918526	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.200000	48429	0.991651525149120	0.124203270240296	14.256928663293817	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.050000	48478	0.980236964300228	0.088362750320303	14.759149175098857	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.100000	48415	0.981419029391869	0.088663651008286	14.805253624600896	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.200000	48272	0.983885023950986	0.089427715940869	14.946481819932593	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.050000	48478	0.980236964300228	0.117751038897417	16.700969164213017	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.100000	48415	0.981419029391869	0.118583256511569	16.830013515034185	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.200000	48272	0.983885023950986	0.120156642168714	17.140191635698766	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.050000	48478	0.980236964300228	0.130740699935562	14.942112438076364	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.100000	48415	0.981419029391869	0.131663248924761	15.052762283128704	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.200000	48272	0.983885023950986	0.134261418428520	15.449129706439546	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.050000	48367	0.969141111351837	0.089545808068204	14.956317763965536	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.100000	48269	0.970962760552737	0.090179651978634	15.058417835707161	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.200000	48074	0.974276925797130	0.089452306507937	14.950260550175541	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.050000	48367	0.969141111351837	0.114968272706814	16.397374189248549	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.100000	48269	0.970962760552737	0.114820470154556	16.414166029405006	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	250	0.200000	48074	0.974276925797130	0.113357139108226	16.284268540191942	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.050000	48367	0.969141111351837	0.130141302119297	14.917322841593530	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.100000	48269	0.970962760552737	0.130515835054461	14.993426033659849	NO_EDGE
okx	ltcusdt	20260326	trade	signed_trade_volume_imbalance	500	500	0.200000	48074	0.974276925797130	0.130141077577076	15.019748106546873	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.050000	48361	0.985450038245664	0.090650135751981	14.334041226298925	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.100000	48306	0.986485689019371	0.090564288819527	14.326396378489680	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	100	0.200000	48187	0.988552430380340	0.090983481395495	14.387581738068690	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.050000	48361	0.985450038245664	0.120230486885124	16.322025333599669	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.100000	48306	0.986485689019371	0.119824294152100	16.292898493240607	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	250	0.200000	48187	0.988552430380340	0.119890052746697	16.306483127012175	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.050000	48361	0.985450038245664	0.154208200440087	17.716721601541028	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.100000	48306	0.986485689019371	0.153879961265500	17.707549562692062	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	100	500	0.200000	48187	0.988552430380340	0.154495978081477	17.800105466668573	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.050000	48266	0.974032737326140	0.098582104978676	15.582514539094417	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.100000	48161	0.975989733193967	0.098487173452748	15.569824400548990	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	100	0.200000	47905	0.980399353008146	0.100108298103452	15.830319689740973	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.050000	48266	0.974032737326140	0.131880702923035	17.882527931337187	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.100000	48161	0.975989733193967	0.131482291076315	17.850697589084643	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	250	0.200000	47905	0.980399353008146	0.132977158469402	18.070624439940822	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.050000	48266	0.974032737326140	0.170395444690245	19.570001851252758	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.100000	48161	0.975989733193967	0.168884769173926	19.438274854689507	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	250	500	0.200000	47905	0.980399353008146	0.169944276596500	19.601116869375222	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.050000	48092	0.964122068889445	0.113144556463444	17.903327737191209	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.100000	47967	0.966439840589857	0.113982551570970	18.051101277530869	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	100	0.200000	47707	0.970854059525869	0.113902616756842	18.045878942250674	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.050000	48092	0.964122068889445	0.150481682902603	20.407953132510478	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.100000	47967	0.966439840589857	0.150368027756448	20.393679941547081	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	250	0.200000	47707	0.970854059525869	0.149432272319894	20.281266266820442	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.050000	48092	0.964122068889445	0.189152553355392	21.707529001723270	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.100000	47967	0.966439840589857	0.190149249985341	21.849310337834343	NO_EDGE
okx	ltcusdt	20260327	trade	signed_trade_volume_imbalance	500	500	0.200000	47707	0.970854059525869	0.188344505011628	21.792559739128606	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.050000	37167	0.990008976310368	0.005263076347634	0.635306326985402	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.100000	37147	0.990502986523679	0.005116043592557	0.617413306115193	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	100	0.200000	37095	0.991672585797800	0.004828747287295	0.582546200786040	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.050000	37167	0.990008976310368	0.004955791268152	0.534146189655049	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.100000	37147	0.990502986523679	0.004807765551536	0.518171453858442	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	250	0.200000	37095	0.991672585797800	0.005263873945177	0.567347503678238	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.050000	37167	0.990008976310368	0.008757817622269	0.892302254577865	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.100000	37147	0.990502986523679	0.008611802891618	0.877542264314166	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	100	500	0.200000	37095	0.991672585797800	0.008679252302496	0.885177243040313	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.050000	37064	0.984422290999162	0.006458294352391	0.778287467133345	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.100000	37031	0.985235794870026	0.006756362047722	0.814207722746433	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	100	0.200000	36949	0.987084364636625	0.006375909348437	0.768027431694464	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.050000	37064	0.984422290999162	0.006007285488611	0.646190867219646	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.100000	37031	0.985235794870026	0.006550521353821	0.705068329273631	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	250	0.200000	36949	0.987084364636625	0.006126669147565	0.659607172050062	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.050000	37064	0.984422290999162	0.004739179832595	0.481907125203880	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.100000	37031	0.985235794870026	0.005330356687341	0.542389980000541	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	250	500	0.200000	36949	0.987084364636625	0.004063764686625	0.414049645857244	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.050000	36922	0.975608782066580	0.021226387475781	2.551116160518056	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.100000	36870	0.976881314900834	0.021459338977172	2.577597384598708	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	100	0.200000	36752	0.979524641052751	0.022782052372234	2.733796286944195	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.050000	36922	0.975608782066580	0.017016067918237	1.826599424940710	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.100000	36870	0.976881314900834	0.017592854957634	1.887717959057428	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	250	0.200000	36752	0.979524641052751	0.019901532728579	2.134399028708085	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.050000	36922	0.975608782066580	0.017889252027782	1.818418774280882	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.100000	36870	0.976881314900834	0.018516015698032	1.882407895078394	NO_EDGE
okx	ltcusdt	20260328	trade	signed_trade_volume_imbalance	500	500	0.200000	36752	0.979524641052751	0.020480475699291	2.081030240501094	NO_EDGE
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.050000	67297	0.988792015058943	0.315996155581269	56.582126596867276	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.100000	67263	0.989252742897028	0.315968150287146	56.585702778245974	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	100	0.200000	67123	0.991004639964605	0.314971962798047	56.500144968377079	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.050000	67297	0.988792015058943	0.352452918356029	56.622867668932201	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.100000	67263	0.989252742897028	0.352505456187849	56.642759894366151	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	250	0.200000	67123	0.991004639964605	0.349613774174466	56.555238756157543	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.050000	67296	0.988791848511378	0.386620376740720	55.136964803504902	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.100000	67262	0.989252583115025	0.386501768521606	55.147501941026462	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	100	500	0.200000	67122	0.991004505949527	0.381568916538528	55.327534140685515	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.050000	67214	0.981012626432817	0.314987121447386	56.352568757582006	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.100000	67144	0.981954446731537	0.315221619362500	56.411513218834976	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	100	0.200000	66936	0.984545811182226	0.313767555123173	56.214581524993484	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.050000	67214	0.981012626432817	0.352870166761419	56.670815045139754	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.100000	67144	0.981954446731537	0.352752414674905	56.716270154184564	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	250	0.200000	66936	0.984545811182226	0.348970301383309	56.501545794851793	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.050000	67213	0.981012343937264	0.386938856538349	55.171172745989772	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.100000	67143	0.981954177968549	0.386651569986283	55.217156684555420	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	250	500	0.200000	66935	0.984545580298700	0.380325555058768	55.211478663892052	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.050000	67087	0.971996807896945	0.314784706140405	56.213211836352507	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.100000	66977	0.973469070545510	0.314867092895786	56.226831422520561	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	100	0.200000	66682	0.977114153074334	0.313090211243260	55.939414707296031	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.050000	67087	0.971996807896945	0.351861665499888	56.377093389438407	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.100000	66977	0.973469070545510	0.351833270458138	56.403467228407379	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	250	0.200000	66682	0.977114153074334	0.347651577435045	56.113326746613936	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.050000	67086	0.971996390474650	0.384565676085158	54.692920249383370	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.100000	66976	0.973468674419592	0.384449045342724	54.729067539829728	DIRECTIONAL
okx	maticusdt	20260324	trade	signed_trade_volume_imbalance	500	500	0.200000	66681	0.977113809860421	0.377955346261326	54.653510261820870	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.050000	68085	0.983249069510351	0.243309720078241	44.460406949669853	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.100000	68013	0.984211463047113	0.243311319131707	44.438793490493566	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	100	0.200000	67856	0.986144262502616	0.244247382073072	44.592146094714792	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.050000	68085	0.983249069510351	0.280737881942329	45.761107282082747	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.100000	68013	0.984211463047113	0.280702859457202	45.732676277500566	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	250	0.200000	67856	0.986144262502616	0.281603248883437	45.851576680906732	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.050000	68085	0.983249069510351	0.299748787789810	45.357893045227598	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.100000	68013	0.984211463047113	0.299793349574311	45.340038159929009	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	100	500	0.200000	67856	0.986144262502616	0.300676451687907	45.451450893593943	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.050000	68014	0.974208343356388	0.246428899529619	45.000615464995818	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.100000	67910	0.975584604023114	0.246836183641527	45.040537384759169	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	100	0.200000	67656	0.978684829714228	0.247198683714757	45.011346047867121	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.050000	68014	0.974208343356388	0.283591871177521	46.203825541185033	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.100000	67910	0.975584604023114	0.284009871960683	46.237540398865463	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	250	0.200000	67656	0.978684829714228	0.284483829408068	46.218790803123660	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.050000	68014	0.974208343356388	0.302218591738343	45.703605472469349	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.100000	67910	0.975584604023114	0.302621273957738	45.730291708267799	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	250	500	0.200000	67656	0.978684829714228	0.303013099688826	45.709283810882560	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.050000	67900	0.963433222228561	0.245860927220949	44.836590272787276	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.100000	67739	0.965544274064865	0.246763208325472	44.943973387584620	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	100	0.200000	67396	0.969686741252546	0.247118617607535	44.885364026148729	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.050000	67900	0.963433222228561	0.282135568818227	45.895055207343134	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.100000	67739	0.965544274064865	0.283108199153886	45.998082969611644	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	250	0.200000	67396	0.969686741252546	0.283420517551790	45.927348900517408	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.050000	67900	0.963433222228561	0.300798280024656	45.432120616024548	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.100000	67739	0.965544274064865	0.301768009489454	45.523333632700727	DIRECTIONAL
okx	maticusdt	20260325	trade	signed_trade_volume_imbalance	500	500	0.200000	67396	0.969686741252546	0.302248978482884	45.497941176174699	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.050000	50057	0.983421917536545	0.222752987450303	27.744890660610462	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.100000	49987	0.984694869632329	0.223361174042821	27.806012789282882	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	100	0.200000	49830	0.987327873819524	0.224238005031072	27.867966376591042	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.050000	50057	0.983421917536545	0.251789439952824	28.996077743807259	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.100000	49987	0.984694869632329	0.252205642815035	29.034221013607702	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	250	0.200000	49830	0.987327873819524	0.252833921085209	29.069234901525334	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.050000	50057	0.983421917536545	0.253666685492766	26.109410674727826	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.100000	49987	0.984694869632329	0.253808661143819	26.111117736719329	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	100	500	0.200000	49830	0.987327873819524	0.254334594567465	26.131778403854334	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.050000	50000	0.974110337812571	0.221336973427476	27.544394737407487	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.100000	49907	0.975785884439575	0.221937886316021	27.589168041994519	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	100	0.200000	49697	0.979268997102752	0.223603421138675	27.733587460113998	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.050000	50000	0.974110337812571	0.251581050422189	28.947140909417968	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.100000	49907	0.975785884439575	0.252109221801867	28.982792726657948	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	250	0.200000	49697	0.979268997102752	0.253367055657212	29.060445790964060	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.050000	50000	0.974110337812571	0.250845695217049	25.787652517955372	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.100000	49907	0.975785884439575	0.250583416982275	25.755062437739205	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	250	500	0.200000	49697	0.979268997102752	0.251878010455299	25.845672259709396	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.050000	49916	0.963520616548936	0.206628307764621	25.655604254607930	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.100000	49798	0.965624494796833	0.207454108434101	25.725643674563717	DIRECTIONAL
okx	maticusdt	20260326	trade	signed_trade_volume_imbalance	500	100	0.200000	49538	0.969906895749733	0.209586778866313	25.927547122797336	DIRECTIONAL
